"","date","type","did_win","game_id","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts"
"2044",2023-02-18,"conf",FALSE,"Northern ArizonaIdaho2-18","Idaho","BSky","Northern Arizona","BSky",200,60.775,19,51,3,20,9,14,6,23,29,10,4,0,9,10,50
"2045",2023-02-18,"conf",FALSE,"FordhamVCU2-18","Fordham","A10","VCU","A10",200,74.1125,20,59,8,25,13,19,16,18,34,7,7,3,22,27,61
"2046",2023-02-18,"conf",TRUE,"FordhamVCU2-18","VCU","A10","Fordham","A10",200,74.1125,26,51,5,13,23,32,10,27,37,18,11,6,18,16,80
"2047",2023-02-18,"conf",FALSE,"Georgia St.Arkansas St.2-18","Georgia St.","SB","Arkansas St.","SB",200,62.475,25,53,4,15,16,19,7,23,30,12,4,2,8,17,70
"2048",2023-02-18,"conf",TRUE,"Georgia St.Arkansas St.2-18","Arkansas St.","SB","Georgia St.","SB",200,62.475,24,50,9,20,18,23,6,23,29,10,5,1,7,17,75
"2049",2023-02-18,"conf",FALSE,"South DakotaDenver2-18","South Dakota","Sum","Denver","Sum",200,76.95,23,64,9,27,13,21,14,20,34,12,10,6,16,22,68
"2050",2023-02-18,"conf",TRUE,"South DakotaDenver2-18","Denver","Sum","South Dakota","Sum",200,76.95,30,55,7,19,19,23,6,32,38,16,12,6,18,20,86
"2051",2023-02-18,"conf",FALSE,"OklahomaTexas2-18","Oklahoma","B12","Texas","B12",225,80.6625,29,60,8,23,17,22,9,27,36,15,8,2,18,24,83
"2052",2023-02-18,"conf",TRUE,"OklahomaTexas2-18","Texas","B12","Oklahoma","B12",225,80.6625,31,65,6,18,17,25,9,24,33,19,10,3,14,20,85
"2053",2023-02-18,"conf",TRUE,"South CarolinaLSU2-18","South Carolina","SEC","LSU","SEC",200,64.95,25,54,15,32,17,18,9,27,36,20,3,3,12,19,82
"2054",2023-02-18,"conf",FALSE,"South CarolinaLSU2-18","LSU","SEC","South Carolina","SEC",200,64.95,26,62,7,21,14,26,16,20,36,9,5,5,6,19,73
"2055",2023-02-18,"conf",TRUE,"Texas St.Coastal Carolina2-18","Texas St.","SB","Coastal Carolina","SB",200,62.55,29,54,6,19,14,16,8,20,28,13,3,5,9,18,78
"2056",2023-02-18,"conf",FALSE,"Texas St.Coastal Carolina2-18","Coastal Carolina","SB","Texas St.","SB",200,62.55,25,51,7,13,18,20,7,19,26,7,6,3,9,17,75
"2057",2023-02-18,"conf",FALSE,"LindenwoodMorehead St.2-18","Lindenwood","OVC","Morehead St.","OVC",200,57.3625,19,49,5,15,15,20,7,21,28,6,3,3,6,14,58
"2058",2023-02-18,"conf",TRUE,"LindenwoodMorehead St.2-18","Morehead St.","OVC","Lindenwood","OVC",200,57.3625,26,52,12,25,7,11,5,23,28,17,2,7,5,14,71
"2059",2023-02-18,"conf",FALSE,"Louisiana MonroeSouth Alabama2-18","Louisiana Monroe","SB","South Alabama","SB",200,56.9875,15,60,4,23,11,16,15,18,33,7,3,5,4,9,45
"2060",2023-02-18,"conf",TRUE,"Louisiana MonroeSouth Alabama2-18","South Alabama","SB","Louisiana Monroe","SB",200,56.9875,32,57,13,26,4,5,7,31,38,14,4,8,5,15,81
"2061",2023-02-18,"conf",FALSE,"DePaulXavier2-18","DePaul","BE","Xavier","BE",200,74.55,24,57,9,20,11,14,4,29,33,18,5,6,15,18,68
"2062",2023-02-18,"conf",TRUE,"DePaulXavier2-18","Xavier","BE","DePaul","BE",200,74.55,31,69,8,25,12,22,14,27,41,19,9,1,9,15,82
"2063",2023-02-18,"conf",TRUE,"Northern IowaMissouri St.2-18","Northern Iowa","MVC","Missouri St.","MVC",200,59.525,25,52,7,18,12,16,9,23,32,12,4,2,9,18,69
"2064",2023-02-18,"conf",FALSE,"Northern IowaMissouri St.2-18","Missouri St.","MVC","Northern Iowa","MVC",200,59.525,22,53,8,27,14,22,12,21,33,12,6,6,8,15,66
"2065",2023-02-18,"conf",FALSE,"Loyola MDNavy2-18","Loyola MD","Pat","Navy","Pat",200,61.95,18,51,5,19,12,22,12,24,36,8,3,1,12,21,53
"2066",2023-02-18,"conf",TRUE,"Loyola MDNavy2-18","Navy","Pat","Loyola MD","Pat",200,61.95,23,52,3,12,16,22,9,28,37,11,7,5,9,19,65
"2067",2023-02-18,"conf",TRUE,"Fairleigh DickinsonWagner2-18","Fairleigh Dickinson","NEC","Wagner","NEC",200,64.8375,24,51,4,16,14,17,9,25,34,9,8,3,15,17,66
"2068",2023-02-18,"conf",FALSE,"Fairleigh DickinsonWagner2-18","Wagner","NEC","Fairleigh Dickinson","NEC",200,64.8375,17,49,3,17,11,16,9,20,29,9,4,2,17,16,48
"2069",2023-02-18,"conf",FALSE,"BaylorKansas2-18","Baylor","B12","Kansas","B12",200,66.7125,26,59,10,25,9,16,10,22,32,8,1,0,11,20,71
"2070",2023-02-18,"conf",TRUE,"BaylorKansas2-18","Kansas","B12","Baylor","B12",200,66.7125,29,57,6,21,23,27,8,27,35,17,6,3,4,14,87
"2071",2023-02-18,"conf",TRUE,"UT ArlingtonStephen F. Austin2-18","UT Arlington","WAC","Stephen F. Austin","WAC",200,68.7375,26,50,11,22,12,16,9,27,36,17,5,4,20,24,75
"2072",2023-02-18,"conf",FALSE,"UT ArlingtonStephen F. Austin2-18","Stephen F. Austin","WAC","UT Arlington","WAC",200,68.7375,24,65,6,20,16,25,17,18,35,12,7,3,9,17,70
"2073",2023-02-18,"conf",FALSE,"South Carolina St.Maryland Eastern Shore2-18","South Carolina St.","MEAC","Maryland Eastern Shore","MEAC",200,72.175,24,57,11,26,3,8,10,18,28,11,4,1,22,17,62
"2074",2023-02-18,"conf",TRUE,"South Carolina St.Maryland Eastern Shore2-18","Maryland Eastern Shore","MEAC","South Carolina St.","MEAC",200,72.175,28,53,8,22,14,18,7,20,27,18,12,3,17,11,78
"2075",2023-02-18,"conf",FALSE,"SouthernGrambling St.2-18","Southern","SWAC","Grambling St.","SWAC",225,73.6625,21,68,10,29,12,24,23,27,50,13,8,2,17,18,64
"2076",2023-02-18,"conf",TRUE,"SouthernGrambling St.2-18","Grambling St.","SWAC","Southern","SWAC",225,73.6625,26,58,2,9,15,23,9,29,38,15,6,9,14,17,69
"2077",2023-02-18,"conf",FALSE,"Incarnate WordNicholls St.2-18","Incarnate Word","Slnd","Nicholls St.","Slnd",200,70.225,24,53,12,23,14,14,7,19,26,20,5,3,18,13,74
"2078",2023-02-18,"conf",TRUE,"Incarnate WordNicholls St.2-18","Nicholls St.","Slnd","Incarnate Word","Slnd",200,70.225,35,62,8,13,6,8,10,22,32,14,15,4,14,14,84
"2079",2023-02-18,"conf",FALSE,"USC UpstateHigh Point2-18","USC Upstate","BSth","High Point","BSth",200,67.6,28,60,4,22,6,15,12,17,29,13,7,2,13,16,66
"2080",2023-02-18,"conf",TRUE,"USC UpstateHigh Point2-18","High Point","BSth","USC Upstate","BSth",200,67.6,30,53,10,21,11,17,9,23,32,17,6,5,15,14,81
"2081",2023-02-18,"conf",TRUE,"Old DominionAppalachian St.2-18","Old Dominion","SB","Appalachian St.","SB",200,66.2125,24,61,8,22,18,23,16,30,46,13,5,4,11,19,74
"2082",2023-02-18,"conf",FALSE,"Old DominionAppalachian St.2-18","Appalachian St.","SB","Old Dominion","SB",200,66.2125,24,61,5,27,10,20,13,22,35,10,4,7,8,17,63
"2083",2023-02-18,"conf",FALSE,"UNC WilmingtonDelaware2-18","UNC Wilmington","CAA","Delaware","CAA",200,69.3625,26,56,7,17,7,10,7,26,33,12,4,1,16,22,66
"2084",2023-02-18,"conf",TRUE,"UNC WilmingtonDelaware2-18","Delaware","CAA","UNC Wilmington","CAA",200,69.3625,26,50,10,21,13,21,5,25,30,8,8,5,14,13,75
"2085",2023-02-18,"conf",FALSE,"North Carolina A&TTowson2-18","North Carolina A&T","CAA","Towson","CAA",200,73.575,28,74,8,20,11,12,12,24,36,11,8,3,6,20,75
"2086",2023-02-18,"conf",TRUE,"North Carolina A&TTowson2-18","Towson","CAA","North Carolina A&T","CAA",200,73.575,27,69,15,39,18,22,19,35,54,18,1,6,13,14,87
"2087",2023-02-18,"conf",FALSE,"UC DavisUC Irvine2-18","UC Davis","BW","UC Irvine","BW",200,68.7125,24,64,9,22,19,22,17,19,36,5,7,8,10,20,76
"2088",2023-02-18,"conf",TRUE,"UC DavisUC Irvine2-18","UC Irvine","BW","UC Davis","BW",200,68.7125,28,60,6,18,16,21,15,24,39,16,4,4,15,21,78
"2089",2023-02-18,"conf",TRUE,"HowardCoppin St.2-18","Howard","MEAC","Coppin St.","MEAC",200,74.125,27,63,16,35,10,14,14,29,43,16,3,5,17,17,80
"2090",2023-02-18,"conf",FALSE,"HowardCoppin St.2-18","Coppin St.","MEAC","Howard","MEAC",200,74.125,28,63,5,18,9,16,10,26,36,8,6,3,15,14,70
"2091",2023-02-18,"conf",TRUE,"Alcorn St.Jackson St.2-18","Alcorn St.","SWAC","Jackson St.","SWAC",200,62.125,31,53,10,23,3,4,7,19,26,19,13,1,14,20,75
"2092",2023-02-18,"conf",FALSE,"Alcorn St.Jackson St.2-18","Jackson St.","SWAC","Alcorn St.","SWAC",200,62.125,18,46,8,21,16,26,12,13,25,7,7,0,16,9,60
"2093",2023-02-18,"conf",TRUE,"Texas A&M Corpus ChrisMcNeese St.2-18","Texas A&M Corpus Chris","Slnd","McNeese St.","Slnd",200,68.7875,25,55,6,15,21,22,9,30,39,15,10,1,14,16,77
"2094",2023-02-18,"conf",FALSE,"Texas A&M Corpus ChrisMcNeese St.2-18","McNeese St.","Slnd","Texas A&M Corpus Chris","Slnd",200,68.7875,19,61,5,29,11,15,14,22,36,13,7,1,13,18,54
"2095",2023-02-18,"conf",TRUE,"North Carolina CentralDelaware St.2-18","North Carolina Central","MEAC","Delaware St.","MEAC",200,72.4,21,44,5,12,19,27,4,29,33,11,7,4,19,25,66
"2096",2023-02-18,"conf",FALSE,"North Carolina CentralDelaware St.2-18","Delaware St.","MEAC","North Carolina Central","MEAC",200,72.4,21,56,0,16,16,21,9,23,32,11,8,3,16,23,58
"2097",2023-02-18,"conf",FALSE,"EvansvilleMurray St.2-18","Evansville","MVC","Murray St.","MVC",200,66.55,23,56,5,21,7,15,8,19,27,9,12,2,11,21,58
"2098",2023-02-18,"conf",TRUE,"EvansvilleMurray St.2-18","Murray St.","MVC","Evansville","MVC",200,66.55,25,56,5,15,19,21,13,28,41,13,6,2,14,17,74
"2099",2023-02-18,"conf",FALSE,"North FloridaAustin Peay2-18","North Florida","ASun","Austin Peay","ASun",200,62.4875,25,53,13,29,8,9,6,24,30,6,5,2,11,14,71
"2100",2023-02-18,"conf",TRUE,"North FloridaAustin Peay2-18","Austin Peay","ASun","North Florida","ASun",200,62.4875,30,63,6,18,7,12,13,22,35,12,8,2,7,11,73
"2101",2023-02-18,"conf",FALSE,"VillanovaProvidence2-18","Villanova","BE","Providence","BE",200,67.375,24,60,8,29,16,18,8,21,29,10,5,0,7,24,72
"2102",2023-02-18,"conf",TRUE,"VillanovaProvidence2-18","Providence","BE","Villanova","BE",200,67.375,27,48,7,18,24,32,7,29,36,12,6,4,11,19,85
"2103",2023-02-18,"conf",TRUE,"Mississippi St.Mississippi2-18","Mississippi St.","SEC","Mississippi","SEC",225,71.6625,24,52,3,18,18,21,9,37,46,15,4,1,19,20,69
"2104",2023-02-18,"conf",FALSE,"Mississippi St.Mississippi2-18","Mississippi","SEC","Mississippi St.","SEC",225,71.6625,20,62,3,22,18,26,11,21,32,13,13,1,8,16,61
"2105",2023-02-18,"conf",TRUE,"UABUTSA2-18","UAB","CUSA","UTSA","CUSA",200,71.1625,31,64,7,16,14,23,9,21,30,11,5,9,6,20,83
"2106",2023-02-18,"conf",FALSE,"UABUTSA2-18","UTSA","CUSA","UAB","CUSA",200,71.1625,27,62,8,23,16,24,15,27,42,8,5,3,12,17,78
"2107",2023-02-18,"conf",FALSE,"Morgan St.Norfolk St.2-18","Morgan St.","MEAC","Norfolk St.","MEAC",200,69.3125,18,52,3,14,11,14,9,19,28,9,8,1,19,21,50
"2108",2023-02-18,"conf",TRUE,"Morgan St.Norfolk St.2-18","Norfolk St.","MEAC","Morgan St.","MEAC",200,69.3125,27,51,4,15,14,21,8,27,35,14,13,5,17,15,72
"2109",2023-02-18,"conf",FALSE,"La SalleGeorge Mason2-18","La Salle","A10","George Mason","A10",200,67.1625,27,64,7,21,5,13,12,31,43,10,4,3,9,29,66
"2110",2023-02-18,"conf",TRUE,"La SalleGeorge Mason2-18","George Mason","A10","La Salle","A10",200,67.1625,22,56,5,21,21,34,12,28,40,12,4,7,7,15,70
"2111",2023-02-18,"conf",FALSE,"DrexelHampton2-18","Drexel","CAA","Hampton","CAA",200,67.2875,23,56,10,29,16,22,10,23,33,8,3,1,10,15,72
"2112",2023-02-18,"conf",TRUE,"DrexelHampton2-18","Hampton","CAA","Drexel","CAA",200,67.2875,29,60,6,19,11,15,9,24,33,13,4,2,10,22,75
"2113",2023-02-18,"conf",FALSE,"Eastern IllinoisLittle Rock2-18","Eastern Illinois","OVC","Little Rock","OVC",225,80.2875,30,62,8,14,9,18,9,28,37,14,9,5,19,16,77
"2114",2023-02-18,"conf",TRUE,"Eastern IllinoisLittle Rock2-18","Little Rock","OVC","Eastern Illinois","OVC",225,80.2875,31,72,3,16,16,19,15,28,43,16,10,6,14,20,81
"2115",2023-02-18,"conf",FALSE,"PittsburghVirginia Tech2-18","Pittsburgh","ACC","Virginia Tech","ACC",200,64.1625,28,60,3,18,13,19,12,18,30,12,7,4,9,24,72
"2116",2023-02-18,"conf",TRUE,"PittsburghVirginia Tech2-18","Virginia Tech","ACC","Pittsburgh","ACC",200,64.1625,25,45,9,19,20,28,7,23,30,17,2,2,11,20,79
"2117",2023-02-18,"conf",FALSE,"Northern ColoradoEastern Washington2-18","Northern Colorado","BSky","Eastern Washington","BSky",200,71.475,26,62,7,23,18,24,8,19,27,10,5,1,5,19,77
"2118",2023-02-18,"conf",TRUE,"Northern ColoradoEastern Washington2-18","Eastern Washington","BSky","Northern Colorado","BSky",200,71.475,32,62,9,29,16,18,11,33,44,22,0,3,13,20,89
"2119",2023-02-18,"conf",TRUE,"Miami OHNorthern Illinois2-18","Miami OH","MAC","Northern Illinois","MAC",225,73.9125,24,56,7,16,11,14,7,29,36,16,8,1,17,14,66
"2120",2023-02-18,"conf",FALSE,"Miami OHNorthern Illinois2-18","Northern Illinois","MAC","Miami OH","MAC",225,73.9125,26,59,6,19,7,13,8,27,35,17,9,1,18,14,65
"2121",2023-02-18,"conf",FALSE,"SIU EdwardsvilleTennessee St.2-18","SIU Edwardsville","OVC","Tennessee St.","OVC",200,81.225,23,61,8,23,31,35,13,22,35,11,7,3,17,22,85
"2122",2023-02-18,"conf",TRUE,"SIU EdwardsvilleTennessee St.2-18","Tennessee St.","OVC","SIU Edwardsville","OVC",200,81.225,35,59,9,21,21,27,7,26,33,8,7,2,16,26,100
"2123",2023-02-18,"conf",TRUE,"ToledoBowling Green2-18","Toledo","MAC","Bowling Green","MAC",200,74.2375,28,55,11,21,24,28,4,21,25,16,6,3,11,13,91
"2124",2023-02-18,"conf",FALSE,"ToledoBowling Green2-18","Bowling Green","MAC","Toledo","MAC",200,74.2375,32,59,11,25,11,13,6,24,30,19,8,2,14,19,86
"2125",2023-02-18,"conf",TRUE,"Tennessee MartinTennessee Tech2-18","Tennessee Martin","OVC","Tennessee Tech","OVC",200,70.95,35,59,10,15,20,23,11,29,40,25,2,3,12,21,100
"2126",2023-02-18,"conf",FALSE,"Tennessee MartinTennessee Tech2-18","Tennessee Tech","OVC","Tennessee Martin","OVC",200,70.95,32,66,12,28,15,21,9,15,24,15,4,3,4,21,91
"2127",2023-02-18,"conf",FALSE,"UtahArizona St.2-18","Utah","P12","Arizona St.","P12",200,65.9875,23,60,6,25,7,11,16,29,45,10,1,2,17,15,59
"2128",2023-02-18,"conf",TRUE,"UtahArizona St.2-18","Arizona St.","P12","Utah","P12",200,65.9875,28,63,3,15,8,10,7,23,30,16,8,6,5,15,67
"2129",2023-02-18,"conf",TRUE,"DukeSyracuse2-18","Duke","ACC","Syracuse","ACC",200,62.275,30,55,13,26,4,4,10,28,38,22,8,5,14,14,77
"2130",2023-02-18,"conf",FALSE,"DukeSyracuse2-18","Syracuse","ACC","Duke","ACC",200,62.275,19,55,6,16,11,14,10,15,25,7,9,3,12,9,55
"2131",2023-02-18,"conf",TRUE,"HarvardCornell2-18","Harvard","Ivy","Cornell","Ivy",200,64.925,25,50,5,18,18,25,6,26,32,14,9,3,10,17,73
"2132",2023-02-18,"conf",FALSE,"HarvardCornell2-18","Cornell","Ivy","Harvard","Ivy",200,64.925,16,49,7,28,17,21,10,20,30,8,7,1,15,20,56
"2133",2023-02-18,"conf",TRUE,"Colorado St.Fresno St.2-18","Colorado St.","MWC","Fresno St.","MWC",200,63.4875,22,48,6,18,10,12,4,31,35,11,3,1,14,13,60
"2134",2023-02-18,"conf",FALSE,"Colorado St.Fresno St.2-18","Fresno St.","MWC","Colorado St.","MWC",200,63.4875,23,58,5,23,6,9,7,24,31,12,6,4,8,16,57
"2135",2023-02-18,"conf",TRUE,"Southeastern LouisianaTexas A&M Commerce2-18","Southeastern Louisiana","Slnd","Texas A&M Commerce","Slnd",225,72.475,31,58,3,12,13,18,9,27,36,14,5,0,16,18,78
"2136",2023-02-18,"conf",FALSE,"Southeastern LouisianaTexas A&M Commerce2-18","Texas A&M Commerce","Slnd","Southeastern Louisiana","Slnd",225,72.475,27,54,8,19,14,24,5,19,24,17,10,2,11,19,76
"2137",2023-02-18,"conf",TRUE,"WinthropCharleston Southern2-18","Winthrop","BSth","Charleston Southern","BSth",200,62.3875,26,52,11,26,12,17,8,24,32,12,2,1,10,11,75
"2138",2023-02-18,"conf",FALSE,"WinthropCharleston Southern2-18","Charleston Southern","BSth","Winthrop","BSth",200,62.3875,25,60,9,30,8,12,12,21,33,11,5,3,9,18,67
"2139",2023-02-18,"conf",FALSE,"FIUMiddle Tennessee2-18","FIU","CUSA","Middle Tennessee","CUSA",200,65.6,22,57,8,21,6,6,11,24,35,9,7,3,17,21,58
"2140",2023-02-18,"conf",TRUE,"FIUMiddle Tennessee2-18","Middle Tennessee","CUSA","FIU","CUSA",200,65.6,22,61,4,17,21,26,19,24,43,10,9,7,11,10,69
"2141",2023-02-18,"conf",FALSE,"LafayetteArmy2-18","Lafayette","Pat","Army","Pat",200,61.4375,16,63,6,30,5,9,17,25,42,12,2,3,10,15,43
"2142",2023-02-18,"conf",TRUE,"LafayetteArmy2-18","Army","Pat","Lafayette","Pat",200,61.4375,20,52,5,24,8,16,7,30,37,10,2,3,10,12,53
"2143",2023-02-18,"conf",TRUE,"Texas A&MMissouri2-18","Texas A&M","SEC","Missouri","SEC",200,62.8125,22,50,8,21,17,19,16,25,41,12,3,1,21,13,69
"2144",2023-02-18,"conf",FALSE,"Texas A&MMissouri2-18","Missouri","SEC","Texas A&M","SEC",200,62.8125,20,51,9,26,11,16,9,14,23,11,14,3,12,18,60
"2145",2023-02-18,"conf",TRUE,"LibertyJacksonville St.2-18","Liberty","ASun","Jacksonville St.","ASun",200,68.525,28,57,9,29,14,20,8,34,42,14,6,2,10,14,79
"2146",2023-02-18,"conf",FALSE,"LibertyJacksonville St.2-18","Jacksonville St.","ASun","Liberty","ASun",200,68.525,16,56,7,26,16,18,7,26,33,7,4,2,11,20,55
"2147",2023-02-18,"conf",FALSE,"Mississippi Valley St.Texas Southern2-18","Mississippi Valley St.","SWAC","Texas Southern","SWAC",200,70.65,22,49,9,24,9,14,7,18,25,14,10,1,20,16,62
"2148",2023-02-18,"conf",TRUE,"Mississippi Valley St.Texas Southern2-18","Texas Southern","SWAC","Mississippi Valley St.","SWAC",200,70.65,31,63,9,22,9,14,10,19,29,17,13,3,13,13,80
"2149",2023-02-18,"conf",FALSE,"BrownPenn2-18","Brown","Ivy","Penn","Ivy",200,73.125,22,65,12,27,13,19,9,14,23,13,9,6,9,13,69
"2150",2023-02-18,"conf",TRUE,"BrownPenn2-18","Penn","Ivy","Brown","Ivy",200,73.125,37,63,8,19,8,11,13,38,51,16,5,4,17,19,90
"2151",2023-02-18,"conf",FALSE,"Southern IndianaSoutheast Missouri St.2-18","Southern Indiana","OVC","Southeast Missouri St.","OVC",200,72.675,25,54,9,24,21,26,9,26,35,11,3,1,15,24,80
"2152",2023-02-18,"conf",TRUE,"Southern IndianaSoutheast Missouri St.2-18","Southeast Missouri St.","OVC","Southern Indiana","OVC",200,72.675,24,59,6,20,31,40,11,17,28,12,6,4,6,21,85
"2153",2023-02-18,"conf",TRUE,"YalePrinceton2-18","Yale","Ivy","Princeton","Ivy",225,78.15,28,67,7,18,30,37,12,25,37,8,8,5,5,21,93
"2154",2023-02-18,"conf",FALSE,"YalePrinceton2-18","Princeton","Ivy","Yale","Ivy",225,78.15,24,55,11,22,24,31,9,29,38,12,3,5,18,27,83
"2155",2023-02-18,"conf",TRUE,"HofstraStony Brook2-18","Hofstra","CAA","Stony Brook","CAA",200,65.2625,21,54,5,24,21,24,9,26,35,10,4,4,9,12,68
"2156",2023-02-18,"conf",FALSE,"HofstraStony Brook2-18","Stony Brook","CAA","Hofstra","CAA",200,65.2625,24,58,6,26,11,15,10,26,36,15,7,1,10,19,65
"2157",2023-02-18,"conf",FALSE,"Bethune CookmanAlabama A&M2-18","Bethune Cookman","SWAC","Alabama A&M","SWAC",200,71.9,17,58,5,16,17,24,9,16,25,7,8,0,11,21,56
"2158",2023-02-18,"conf",TRUE,"Bethune CookmanAlabama A&M2-18","Alabama A&M","SWAC","Bethune Cookman","SWAC",200,71.9,32,55,6,12,20,24,8,34,42,16,7,5,14,23,90
"2159",2023-02-18,"conf",FALSE,"BuffaloAkron2-18","Buffalo","MAC","Akron","MAC",200,69.8125,26,56,6,18,8,12,7,22,29,9,4,1,13,20,66
"2160",2023-02-18,"conf",TRUE,"BuffaloAkron2-18","Akron","MAC","Buffalo","MAC",200,69.8125,29,61,8,22,20,23,11,26,37,15,7,3,11,14,86
"2161",2023-02-18,"conf",FALSE,"MilwaukeeRobert Morris2-18","Milwaukee","Horz","Robert Morris","Horz",200,70.575,22,53,7,16,9,16,6,17,23,9,8,6,16,19,60
"2162",2023-02-18,"conf",TRUE,"MilwaukeeRobert Morris2-18","Robert Morris","Horz","Milwaukee","Horz",200,70.575,27,59,12,27,14,18,16,29,45,17,11,8,19,19,80
"2163",2023-02-18,"conf",FALSE,"Cal PolyCal St. Fullerton2-18","Cal Poly","BW","Cal St. Fullerton","BW",200,63.975,21,52,3,17,17,23,9,19,28,9,5,2,11,22,62
"2164",2023-02-18,"conf",TRUE,"Cal PolyCal St. Fullerton2-18","Cal St. Fullerton","BW","Cal Poly","BW",200,63.975,28,53,13,25,14,19,9,24,33,10,4,2,10,21,83
"2165",2023-02-18,"conf",FALSE,"GeorgiaAlabama2-18","Georgia","SEC","Alabama","SEC",200,70.85,21,56,4,13,13,30,9,17,26,8,8,0,8,19,59
"2166",2023-02-18,"conf",TRUE,"GeorgiaAlabama2-18","Alabama","SEC","Georgia","SEC",200,70.85,39,63,16,34,14,22,12,37,49,26,4,6,11,23,108
"2167",2023-02-18,"conf",TRUE,"GonzagaPepperdine2-18","Gonzaga","WCC","Pepperdine","WCC",200,73.925,37,65,7,18,16,24,10,21,31,18,3,3,9,18,97
"2168",2023-02-18,"conf",FALSE,"GonzagaPepperdine2-18","Pepperdine","WCC","Gonzaga","WCC",200,73.925,33,64,7,23,15,22,12,23,35,17,5,2,10,18,88
"2169",2023-02-18,"conf",TRUE,"Florida A&MAlabama St.2-18","Florida A&M","SWAC","Alabama St.","SWAC",200,65.1,20,49,6,19,14,16,8,27,35,9,6,5,17,19,60
"2170",2023-02-18,"conf",FALSE,"Florida A&MAlabama St.2-18","Alabama St.","SWAC","Florida A&M","SWAC",200,65.1,20,60,5,22,9,16,17,21,38,10,9,3,14,17,54
"2171",2023-02-18,"conf",FALSE,"DartmouthColumbia2-18","Dartmouth","Ivy","Columbia","Ivy",200,69.3125,23,64,3,21,16,19,12,24,36,11,2,3,8,13,65
"2172",2023-02-18,"conf",TRUE,"DartmouthColumbia2-18","Columbia","Ivy","Dartmouth","Ivy",200,69.3125,26,63,5,26,14,16,12,31,43,11,5,2,11,18,71
"2173",2023-02-18,"conf",FALSE,"TroyMarshall2-18","Troy","SB","Marshall","SB",200,72.8625,33,70,6,25,6,13,12,20,32,12,8,0,9,11,78
"2174",2023-02-18,"conf",TRUE,"TroyMarshall2-18","Marshall","SB","Troy","SB",200,72.8625,32,63,9,24,15,18,12,28,40,21,7,4,13,10,88
"2175",2023-02-18,"conf",FALSE,"Louisiana LafayetteJames Madison2-18","Louisiana Lafayette","SB","James Madison","SB",200,68.7375,24,53,8,19,12,20,7,26,33,15,6,0,13,21,68
"2176",2023-02-18,"conf",TRUE,"Louisiana LafayetteJames Madison2-18","James Madison","SB","Louisiana Lafayette","SB",200,68.7375,25,58,8,20,16,21,10,24,34,13,6,4,11,18,74
"2177",2023-02-18,"conf",TRUE,"HawaiiLong Beach St.2-18","Hawaii","BW","Long Beach St.","BW",200,68.8125,25,53,7,21,13,19,7,25,32,14,6,3,14,18,70
"2178",2023-02-18,"conf",FALSE,"HawaiiLong Beach St.2-18","Long Beach St.","BW","Hawaii","BW",200,68.8125,25,60,5,14,12,16,10,18,28,19,5,3,11,19,67
"2179",2023-02-18,"conf",FALSE,"Idaho St.Sacramento St.2-18","Idaho St.","BSky","Sacramento St.","BSky",200,66.3875,25,60,7,22,8,10,9,20,29,13,5,1,10,20,65
"2180",2023-02-18,"conf",TRUE,"Idaho St.Sacramento St.2-18","Sacramento St.","BSky","Idaho St.","BSky",200,66.3875,24,54,6,20,16,19,12,27,39,17,3,3,16,15,70
"2181",2023-02-18,"conf",TRUE,"North AlabamaEastern Kentucky2-18","North Alabama","ASun","Eastern Kentucky","ASun",225,86.1125,32,65,13,27,21,29,9,38,47,14,4,6,14,18,98
"2182",2023-02-18,"conf",FALSE,"North AlabamaEastern Kentucky2-18","Eastern Kentucky","ASun","North Alabama","ASun",225,86.1125,36,91,5,26,16,22,20,28,48,19,6,6,7,20,93
"2183",2023-02-18,"conf",TRUE,"StetsonFlorida Gulf Coast2-18","Stetson","ASun","Florida Gulf Coast","ASun",200,66.3625,33,61,10,20,12,17,9,26,35,11,3,2,6,13,88
"2184",2023-02-18,"conf",FALSE,"StetsonFlorida Gulf Coast2-18","Florida Gulf Coast","ASun","Stetson","ASun",200,66.3625,31,58,12,23,10,14,3,23,26,12,1,4,5,17,84
"2185",2023-02-18,"conf",TRUE,"VermontNJIT2-18","Vermont","AE","NJIT","AE",225,68.8125,29,62,12,31,12,23,10,20,30,13,6,2,6,15,82
"2186",2023-02-18,"conf",FALSE,"VermontNJIT2-18","NJIT","AE","Vermont","AE",225,68.8125,32,58,7,15,9,12,6,27,33,6,3,1,11,16,80
"2187",2023-02-18,"conf",TRUE,"CreightonSt. John's2-18","Creighton","BE","St. John's","BE",200,73.1,24,62,13,33,16,16,11,26,37,20,9,4,15,12,77
"2188",2023-02-18,"conf",FALSE,"CreightonSt. John's2-18","St. John's","BE","Creighton","BE",200,73.1,25,56,4,10,13,16,6,27,33,13,9,5,15,16,67
"2189",2023-02-18,"conf",FALSE,"Oregon St.Washington2-18","Oregon St.","P12","Washington","P12",200,68.675,20,62,2,19,5,7,14,24,38,9,8,2,18,19,47
"2190",2023-02-18,"conf",TRUE,"Oregon St.Washington2-18","Washington","P12","Oregon St.","P12",200,68.675,19,53,6,24,17,19,11,26,37,9,11,6,17,11,61
